"id","date","focal.depth","magnitude","intensity","country","location.name","latitude","longitude","casualties","property.damage","factor"
8211,2009-01-03,23,7.3,NA,"INDONESIA","PAPUA NEW GUINEA:  NEAR NORTH COAST",-0.691,133.305,NA,NA,"[7,8)"
8210,2009-01-08,14,6.1,NA,"COSTA RICA","COSTA RICA:  LA PAZ",10.165,-84.197,123,NA,"[6,7)"
8250,2009-01-15,36,7.4,NA,"RUSSIA","RUSSIA:  KURIL ISLANDS",46.857,155.154,NA,NA,"[7,8)"
8251,2009-02-11,22,7.2,NA,"INDONESIA","INDONESIA:  KEPULAUAN TALAUD",3.884,126.397,NA,NA,"[7,8)"
8278,2009-02-20,10,5.4,NA,"PAKISTAN","PAKISTAN; INDIA:  KASHMIR",34.204,73.899,NA,NA,"[5,6)"
8279,2009-02-20,17,5.5,NA,"CHINA","CHINA:  XINJIANG PROVINCE",40.657,78.692,NA,5944,"[5,6)"
8259,2009-03-19,34,7.6,NA,"TONGA","TONGA ISLANDS",-23.046,-174.659,NA,NA,"[7,8)"
8264,2009-04-06,9,6.3,NA,"ITALY","ITALY:  L'AQUILA",42.334,13.334,1809,NA,"[6,7)"
8277,2009-04-07,15,5.5,NA,"ITALY","ITALY:  L'AQUILA",42.275,13.464,NA,NA,"[5,6)"
8317,2009-04-09,44,5.2,NA,"INDIA","INDIA:  JAISALMER",27.143,70.749,NA,NA,"[5,6)"
8318,2009-04-16,6,5.4,NA,"AFGHANISTAN","AFGHANISTAN:  NANGARHAR",34.185,70.076,70,NA,"[5,6)"
8380,2009-05-19,2,5.7,NA,"SAUDI ARABIA","SAUDI ARABIA: WESTERN",25.292,37.744,NA,NA,"[5,6)"
8382,2009-05-24,0,5.3,NA,"MACEDONIA","BALKANS NW:  MACEDONIA",41.303,22.714,NA,NA,"[5,6)"
8297,2009-05-28,10,7.3,NA,"HONDURAS","HONDURAS:  NORTHERN; BELIZE",16.72,-86.236,47,160,"[7,8)"
8384,2009-05-29,13,5.7,NA,"VANUATU","VANUATU ISLANDS:  TONGOA",-17.026,168.329,NA,NA,"[5,6)"
8385,2009-06-02,15,6.3,NA,"VANUATU","VANUATU ISLANDS:  TONGOA",-17.757,167.949,NA,NA,"[6,7)"
8383,2009-06-13,15,5.4,NA,"KAZAKHSTAN","KAZAKHSTAN:  TEKELI",44.724,78.864,NA,NA,"[5,6)"
8388,2009-07-04,38,6,5,"PANAMA","PANAMA: PANAMA CITY",9.59,-78.966,NA,NA,"[6,7)"
8389,2009-07-09,7,5.7,NA,"CHINA","CHINA:  YUNNAN PROVINCE:  YAOAN COUNTY",25.632,101.095,NA,NA,"[5,6)"
8357,2009-07-15,12,7.8,NA,"NEW ZEALAND","NEW ZEALAND:  OFF WEST COAST OF SOUTH ISLAND",-45.762,166.562,NA,NA,"[7,8)"
8390,2009-07-24,13,5.8,NA,"CHINA","CHINA: TIBET (XIZANG PROVINCE):   GYUNGCAN",31.158,85.902,NA,NA,"[5,6)"
8378,2009-08-10,5,7.5,NA,"INDIA","INDIA:  ANDAMAN I",14.099,92.888,NA,NA,"[7,8)"
8377,2009-08-10,40,6.4,NA,"JAPAN","JAPAN:  HONSHU:  S COAST",34.743,138.264,124,NA,"[6,7)"
8472,2009-08-16,20,6.7,NA,"INDONESIA","INDONESIA:  SUMATRA:  PADANG",-1.479,99.49,NA,NA,"[6,7)"
8512,2009-08-28,13,6.2,NA,"CHINA","CHINA:  QINGHAI PROVINCE",37.696,95.718,NA,NA,"[6,7)"
8513,2009-08-30,82,5.2,NA,"MYANMAR (BURMA)","MYANMAR (BURMA);  INDIA:  SIBSAGAR",25.28,95.101,NA,NA,"[5,6)"
8386,2009-09-02,46,7,NA,"INDONESIA","INDONESIA:  JAVA",-7.782,107.297,1378,NA,"[7,8)"
8532,2009-09-06,15,6,NA,"GEORGIA","GEORGIA:  NORTHWESTERN",42.66,43.443,NA,NA,"[6,7)"
8387,2009-09-12,10,6.3,NA,"VENEZUELA","VENEZUELA:  CARABOBO",10.705,-67.92,NA,NA,"[6,7)"
8533,2009-09-18,10,5.7,NA,"PHILIPPINES","PHILIPPINES:  COTABATO, SULTAN KUDARAT",6.513,124.715,NA,NA,"[5,6)"
8534,2009-09-18,79,5.7,NA,"INDONESIA","INDONESIA:  BALI:  DENPASAR",-9.138,115.593,NA,NA,"[5,6)"
8392,2009-09-21,14,6.1,NA,"BHUTAN","BHUTAN:  TASHIGANG",27.332,91.437,NA,NA,"[6,7)"
8408,2009-09-29,18,8.1,NA,"SAMOA","SAMOA ISLANDS",-15.489,-172.095,199,NA,"[8,9)"
8409,2009-09-30,81,7.5,NA,"INDONESIA","INDONESIA:  SUMATRA:  PADANG",-0.72,99.867,2331,NA,"[7,8)"
8552,2009-10-01,10,6.6,NA,"INDONESIA","INDONESIA:  SUMATRA:  SOUTHERN:  KERINCI",-2.515,101.501,NA,NA,"[6,7)"
8410,2009-10-07,45,7.6,NA,"VANUATU","VANUATU ISLANDS",-13.006,166.51,NA,NA,"[7,8)"
8572,2009-10-07,35,7.8,NA,"SOLOMON ISLANDS","SOLOMON ISLANDS:  SANTA CRUZ ISLANDS",-12.517,166.382,NA,NA,"[7,8)"
8573,2009-10-09,35,5.4,NA,"ECUADOR","ECUADOR:  TENA",-0.962,-77.817,NA,NA,"[5,6)"
8574,2009-10-22,18,6.1,NA,"AFGHANISTAN","AFGHANISTAN:  HINDU KUSH",36.517,70.95,NA,NA,"[6,7)"
8772,2009-10-29,26,5.3,NA,"BHUTAN","BHUTAN:  MONGAR, PEMAGATSEL, TASHIGANG",27.262,91.417,NA,117,"[5,6)"
8430,2009-11-03,14,5.1,NA,"IRAN","IRAN:  BANDAR ABBAS",27.334,56.202,NA,NA,"[5,6)"
8451,2009-11-08,18,6.6,NA,"INDONESIA","INDONESIA:  SUMABAWA:  BIMA",-8.207,118.631,202,NA,"[6,7)"
8592,2009-11-27,7,5.4,NA,"VENEZUELA","VENEZUELA:  SIQUISIQUE",10.434,-69.715,NA,NA,"[5,6)"
8793,2009-12-08,8,5.9,NA,"MALAWI","MALAWI:  KARONGA",-9.948,33.878,16,NA,"[5,6)"
8794,2009-12-12,10,5.1,NA,"INDIA","INDIA:  MAHARASHTRA:  SATARA",17.109,73.767,NA,NA,"[5,6)"
8652,2009-12-19,57,6.4,NA,"TAIWAN","TAIWAN:  HUALIEN",23.796,121.605,NA,NA,"[6,7)"
8632,2009-12-19,6,6,NA,"MALAWI","MALAWI:  KARONGA",-10.108,33.818,253,4676,"[6,7)"
8812,2009-12-30,9,5.9,NA,"MEXICO","MEXICO:  MEXICALI",32.437,-115.165,NA,NA,"[5,6)"
8813,2009-12-31,10,5.2,NA,"BHUTAN","BHUTAN:  DAMETSI",27.319,91.51,NA,NA,"[5,6)"
8693,2010-01-02,47,5.1,NA,"TAJIKISTAN","TAJIKISTAN",38.245,71.467,NA,1098,"[5,6)"
8672,2010-01-03,26,6.6,NA,"SOLOMON ISLANDS","SOLOMON ISLANDS",-8.743,157.477,NA,NA,"[6,7)"
8673,2010-01-03,25,7.1,NA,"SOLOMON ISLANDS","SOLOMON ISLANDS",-8.799,157.346,NA,76,"[7,8)"
8692,2010-01-05,15,6.8,NA,"SOLOMON ISLANDS","SOLOMON ISLANDS",-9.019,157.551,NA,NA,"[6,7)"
8992,2010-01-10,65,5.1,NA,"INDONESIA","INDONESIA:  JAVA:  GARUT",-7.907,107.879,3,NA,"[5,6)"
8712,2010-01-10,29,6.5,NA,"USA","CALIFORNIA:  OFF COAST NORTHERN",40.652,-124.692,NA,NA,"[6,7)"
8732,2010-01-12,13,7,NA,"HAITI","HAITI:  PORT-AU-PRINCE",18.457,-72.533,616000,285677,"[7,8)"
8993,2010-01-15,8,5.5,NA,"VENEZUELA","VENEZUELA:  CARIACO",10.454,-63.475,NA,NA,"[5,6)"
8994,2010-01-16,5,5,NA,"IRAN","IRAN:  KHUZESTAN:  ARRJAN",32.45,48.3,NA,NA,"[5,6)"
9032,2010-02-26,25,7,NA,"JAPAN","JAPAN:  TORI SHIMA, OKINAWA",25.93,128.425,NA,NA,"[7,8)"
8872,2010-02-27,23,8.8,9,"CHILE","CHILE:  MAULE, CONCEPCION, TALCAHUANO",-36.122,-72.898,12558,NA,"[8,9)"
9053,2010-02-27,10,6.3,NA,"ARGENTINA","ARGENTINA:  SALTA",-24.872,-65.602,4,NA,"[6,7)"
9152,2010-03-04,21,6.3,NA,"TAIWAN","TAIWAN:  KAO-HSIUNG",22.918,120.795,NA,NA,"[6,7)"
8892,2010-03-08,12,6.1,NA,"TURKEY","TURKEY:  ELAZIG PROVINCE:  OKCULAR, YUKARI DEMIRCI",38.864,39.986,151,987,"[6,7)"
8912,2010-03-11,11,6.9,NA,"CHILE","CHILE:  RANCAGUA",-34.29,-71.891,NA,NA,"[6,7)"
9372,2010-03-30,34,6.7,NA,"INDIA","INDIA: ANDAMAN ISLANDS:  DIGLIPUR",13.667,92.831,NA,NA,"[6,7)"
8932,2010-04-04,4,7.2,NA,"MEXICO","MEXICO:  BAJA CALIFORNIA",32.297,-115.278,235,NA,"[7,8)"
8973,2010-04-06,31,7.8,NA,"INDONESIA","INDONESIA:  SUMATRA",2.383,97.048,NA,NA,"[7,8)"
8972,2010-04-13,17,6.9,NA,"CHINA","CHINA:  QINGHAI PROVINCE:  YUSHU",33.165,96.548,14355,NA,"[6,7)"
9012,2010-04-18,13,5.6,NA,"AFGHANISTAN","AFGHANISTAN:  SAMANGAN PROVINCE",35.633,67.658,81,NA,"[5,6)"
9033,2010-04-20,0,5.2,NA,"AUSTRALIA","AUSTRALIA:  KALGOORLIE",-30.794,121.406,NA,NA,"[5,6)"
9513,2010-05-06,37,6.2,NA,"PERU","PERU:  TACNA",-18.058,-70.547,NA,NA,"[6,7)"
9092,2010-05-09,38,7.2,NA,"INDONESIA","INDONESIA:  N. SUMATRA: SIMEULUE ISLAND",3.748,96.018,NA,NA,"[7,8)"
9132,2010-05-14,2,5.2,NA,"ALGERIA","ALGERIA:  NORTHERN:  BENI YELLMAN",35.9,4.12,45,NA,"[5,6)"
9514,2010-05-16,113,5.8,NA,"USA TERRITORY","PUERTO RICO:  LARES, VEGA BAJA",18.4,-67.07,NA,NA,"[5,6)"
9252,2010-06-12,35,7.5,6,"INDIA","INDIA:  LITTLE NICOBAR ISLAND",7.881,91.936,NA,NA,"[7,8)"
9764,2010-06-15,5,5.8,NA,"USA","CALIFORNIA:  OCOTILLO",32.7,-115.921,NA,NA,"[5,6)"
9292,2010-06-16,18,7,6,"INDONESIA","INDONESIA: NEW GUINEA:  IRIAN JAYA: JAPEN",-2.174,136.543,NA,NA,"[7,8)"
9765,2010-06-18,20,5.9,NA,"INDIA","INDIA:  ANDAMAN ISLANDS:  DIGLIPUR",13.197,93.087,NA,NA,"[5,6)"
9766,2010-06-22,16,5.2,NA,"INDIA","INDIA:  TAULI",29.872,80.428,NA,NA,"[5,6)"
9373,2010-06-23,22,5.2,6,"CANADA","CANADA:  QUEBEC:  VAL-DES-BOIS, GRACEFIELD",45.88,-75.48,NA,NA,"[5,6)"
9767,2010-06-30,20,6.2,NA,"MEXICO","MEXICO:  SAN ANDRES HUAXPALTEPEC",16.396,-97.782,NA,NA,"[6,7)"
9412,2010-07-20,10,5.8,NA,"IRAN","IRAN:  FARSINAJ",27.022,53.861,33,NA,"[5,6)"
9432,2010-07-23,586,7.6,4,"PHILIPPINES","PHILIPPINES:  CELEBES SEA:  MORO GULF",6.486,123.467,NA,NA,"[7,8)"
9769,2010-07-30,24,5.4,NA,"IRAN","IRAN:  TORBET-I-HEYDARIYEH",35.217,59.308,NA,NA,"[5,6)"
9452,2010-08-10,25,7.2,7,"VANUATU","VANUATU ISLANDS",-17.541,168.069,NA,NA,"[7,8)"
9770,2010-08-12,207,7.1,NA,"ECUADOR","ECUADOR:  MANTA, GUAYAQUIL, LOJA",-1.266,-77.306,NA,NA,"[7,8)"
9612,2010-08-13,10,6.9,NA,"USA TERRITORY","GUAM, NORTHERN MARIANA ISLANDS",12.484,141.476,NA,NA,"[6,7)"
9472,2010-08-27,7,5.7,NA,"IRAN","IRAN:  DAMGHAN-TORUD",35.49,54.47,203,NA,"[5,6)"
9492,2010-09-03,12,7,9,"NEW ZEALAND","NEW ZEALAND:  CHRISTCHURCH",-43.522,171.83,NA,NA,"[7,8)"
9772,2010-09-06,9,5,5,"NEW ZEALAND","NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH",-43.57,172.388,NA,NA,"[5,6)"
9773,2010-09-06,21,5.1,6,"NEW ZEALAND","NEW ZEALAND:  NORTH ISLAND:  PORANGAHAU",-40.433,176.818,NA,NA,"[5,6)"
9774,2010-09-07,6,5,7,"NEW ZEALAND","NEW ZEALAND:  SOUTH ISLAND:  CANTERBURY",-43.598,172.69,NA,NA,"[5,6)"
9552,2010-09-27,27,5.8,NA,"IRAN","IRAN:  SHIRAZ",29.647,51.665,4,NA,"[5,6)"
9777,2010-10-10,33,5.2,NA,"PAKISTAN","PAKISTAN:  KHANPUR, HARIPUR",33.869,72.887,16,NA,"[5,6)"
9592,2010-10-25,20,7.8,NA,"INDONESIA","INDONESIA:  SUMATRA",-3.487,100.082,NA,NA,"[7,8)"
9632,2010-11-03,1,5.5,6,"SERBIA AND MONTENEGRO","BALKANS NW: SERBIA:  KRALJEVO",43.76,20.673,102,6000,"[5,6)"
9827,2010-12-16,10,5.1,NA,"ETHIOPIA","ETHIOPIA:  JIMA,  HOSA'INA, SHENK'OLA, WENJELA",7.521,37.839,NA,NA,"[5,6)"
9760,2010-12-20,12,6.5,NA,"IRAN","IRAN:  KERMAN",28.412,59.18,32,NA,"[6,7)"
9759,2010-12-21,14,7.4,NA,"JAPAN","JAPAN:  BONIN ISLANDS",26.901,143.698,NA,NA,"[7,8)"
9761,2010-12-25,16,7.3,NA,"VANUATU","VANUATU ISLANDS",-19.702,167.947,NA,NA,"[7,8)"
9811,2011-01-09,24,6.5,NA,"VANUATU","VANUATU ISLANDS",-19.157,168.311,NA,NA,"[6,7)"
9763,2011-01-18,68,7.2,NA,"PAKISTAN","PAKISTAN: GARHI KHAIRO, QUETTA, BALOCHISTAN",28.777,63.951,NA,NA,"[7,8)"
9831,2011-02-04,85,6.3,NA,"MYANMAR (BURMA)","MYANMAR (BURMA):  MONYWA",24.618,94.68,NA,NA,"[6,7)"
9776,2011-02-11,28,6.8,NA,"CHILE","CHILE:  OFF COAST CENTRAL",-36.474,-73.125,NA,NA,"[6,7)"
9779,2011-02-21,6,6.1,NA,"NEW ZEALAND","NEW ZEALAND:  CHRISTCHURCH, LYTTELTON",-43.583,172.68,1681,NA,"[6,7)"
9835,2011-03-03,50,5.5,NA,"PHILIPPINES","PHILIPPINES:  MINDANAO",9.457,125.935,NA,NA,"[5,6)"
9797,2011-03-09,32,7.5,NA,"JAPAN","JAPAN:  HONSHU:  E COAST",38.435,142.842,NA,NA,"[7,8)"
9836,2011-03-10,26,5.5,NA,"CHINA","CHINA:  YUNNAN PROVINCE:  PINGYUAN",24.719,97.969,275,13567,"[5,6)"
9799,2011-03-11,30,9.1,NA,"JAPAN","JAPAN:  HONSHU",38.297,142.372,24605,401307,"[9,10]"
9805,2011-03-11,43,7.9,NA,"JAPAN","JAPAN:  NEAR E COAST HONSHU",36.281,141.111,NA,NA,"[7,8)"
9806,2011-03-11,19,7.6,NA,"JAPAN","JAPAN:  OFF EAST COAST HONSHU",38.058,144.59,NA,NA,"[7,8)"
9801,2011-03-24,8,6.8,NA,"MYANMAR (BURMA)","MYANMAR:  TACHILEK",20.687,99.822,198,NA,"[6,7)"
9848,2011-04-04,26,5.4,NA,"NEPAL","NEPAL-INDIA:  UTTARAKHAND, UTTAR PRADESH",29.698,80.754,NA,NA,"[5,6)"
9804,2011-04-07,42,7.1,NA,"JAPAN","JAPAN: NEAR E COAST HONSHU",38.276,141.588,135,NA,"[7,8)"
9847,2011-04-10,43,5.1,NA,"CHINA","CHINA:  SICHUAN PROVINCE:  LUHUO",31.373,100.757,NA,NA,"[5,6)"
9841,2011-04-11,11,6.6,NA,"JAPAN","JAPAN:  HONSHU",37.001,140.401,NA,NA,"[6,7)"
9864,2011-04-24,8,6.1,NA,"INDONESIA","INDONESIA:   SULAWESI:  KENDARI",-4.586,122.771,NA,NA,"[6,7)"
9821,2011-05-11,1,5.1,NA,"SPAIN","SPAIN:  LORCA",37.699,-1.672,NA,NA,"[5,6)"
9857,2011-06-08,21,5.3,NA,"CHINA","CHINA:  XINJIANG PROVINCE:  DABANCHENG",43.015,88.247,NA,NA,"[5,6)"
9858,2011-06-13,6,6,NA,"NEW ZEALAND","NEW ZEALAND:  SOUTH ISLAND:  CANTERBURY",-43.564,172.743,46,NA,"[6,7)"
9859,2011-06-20,39,5.3,NA,"CHINA","CHINA:  YUNNAN PROVINCE:  BAOSHAN",25.075,98.721,NA,NA,"[5,6)"
9824,2011-06-24,52,7.3,NA,"USA","ALASKA: ALEUTIAN ISLANDS: FOX ISLANDS",52.05,-171.836,NA,NA,"[7,8)"
9860,2011-06-26,29,5.3,NA,"CHINA","CHINA:  QINGHAI PROVINCE",32.447,95.948,NA,NA,"[5,6)"
9822,2011-07-06,17,7.6,NA,"KERMADEC ISLANDS (NEW ZEALAND)","NEW ZEALAND: KERMADEC ISLANDS",-29.539,-176.34,NA,NA,"[7,8)"
9823,2011-07-10,23,7,NA,"JAPAN","JAPAN:  HONSHU:  E COAST",38.034,143.264,NA,NA,"[7,8)"
9829,2011-07-19,20,6.1,NA,"UZBEKISTAN","UZBEKISTAN:  FARGONA, VIOLYATI",40.081,71.41,100,NA,"[6,7)"
9862,2011-08-09,40,5,NA,"CHINA","CHINA: YUNNAN PROVINCE: BAOSHAN",24.932,98.73,NA,NA,"[5,6)"
9872,2011-08-11,10,5.7,NA,"CHINA","CHINA:  XINJIANG PROVINCE:  SOUTHERN, KASHI",39.955,77.028,NA,NA,"[5,6)"
9838,2011-08-20,32,7.1,NA,"VANUATU","VANUATU ISLANDS",-18.365,168.143,NA,NA,"[7,8)"
9837,2011-08-20,28,7,NA,"VANUATU","VANUATU ISLANDS",-18.311,168.218,NA,NA,"[7,8)"
9873,2011-08-23,4,5.4,7,"USA","COLORADO:  SEGUNDO",37.063,-104.701,NA,NA,"[5,6)"
9861,2011-08-23,6,5.8,7,"USA","VIRGINIA:  LOUISA COUNTY, MARYLAND, WASHINGTON D.C.",37.936,-77.933,NA,NA,"[5,6)"
9839,2011-09-02,32,6.8,NA,"USA","ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS",52.171,-171.708,NA,NA,"[6,7)"
9840,2011-09-05,91,6.7,NA,"INDONESIA","INDONESIA:  SUMATRA",2.965,97.893,NA,NA,"[6,7)"
9842,2011-09-18,50,6.9,NA,"INDIA","INDIA:  SIKKIM",27.73,88.155,288,NA,"[6,7)"
9843,2011-09-19,9,5.6,NA,"GUATEMALA","GUATEMALA:  CUILAPA SANTA ROSA",14.186,-90.238,NA,NA,"[5,6)"
9875,2011-10-20,10,5,NA,"INDIA","INDIA:  GUJARAT",21.211,70.533,NA,NA,"[5,6)"
9846,2011-10-21,33,7.4,NA,"KERMADEC ISLANDS (NEW ZEALAND)","KERMADEC ISLANDS",-28.993,-176.238,NA,NA,"[7,8)"
9845,2011-10-23,16,7.1,NA,"TURKEY","TURKEY:  ERCIS, VAN",38.722,43.513,3212,10621,"[7,8)"
9886,2011-10-28,24,6.9,NA,"PERU","PERU:  SAN VICENTE DE CANETE",-14.438,-75.966,104,NA,"[6,7)"
9849,2011-11-01,28,5.6,NA,"CHINA","CHINA:  XINJIANG PROVINCE",43.648,82.437,NA,NA,"[5,6)"
9850,2011-11-06,5,5.7,8,"USA","OKLAHOMA:  SPARKS",35.532,-96.765,NA,NA,"[5,6)"
9851,2011-11-07,46,5,NA,"PHILIPPINES","PHILIPPINES:  MINDANAO:  BUKIDNON PROVINCE",7.904,125.185,NA,NA,"[5,6)"
9889,2011-11-08,5,5,NA,"USA","OKLAHOMA:  SPARKS, PRAGUE",35.531,-96.788,NA,NA,"[5,6)"
9852,2011-11-09,5,5.7,NA,"TURKEY","TURKEY:  VAN",38.429,43.229,NA,NA,"[5,6)"
9890,2011-11-21,114,5.8,NA,"INDIA","INDIA:  ASSAM",24.955,95.236,NA,NA,"[5,6)"
9863,2011-11-24,43,5.1,NA,"EL SALVADOR","EL SALVADOR-GUATEMALA",13.297,-87.898,NA,NA,"[5,6)"
9891,2011-12-01,32,5.3,NA,"CHINA","CHINA:  XINJIANG PROVINCE:  SOUTHERN, KASHI",38.31,76.888,NA,NA,"[5,6)"
9854,2011-12-03,56,5.3,NA,"NEW ZEALAND","NEW ZEALAND:  COOK STRAIT",-41.364,174.315,NA,NA,"[5,6)"
9853,2011-12-11,54,6.4,NA,"MEXICO","MEXICO:  GUERRERO",17.844,-99.963,7,NA,"[6,7)"
9855,2011-12-23,10,5.8,NA,"NEW ZEALAND","NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH",-43.49,172.8,NA,NA,"[5,6)"
9856,2011-12-27,15,6.7,NA,"RUSSIA","RUSSIA:  KYZYL",51.842,95.911,NA,NA,"[6,7)"
9866,2012-01-19,8,5.3,NA,"IRAN","IRAN:  KHORASAN-E-RAZAVI",36.288,58.835,NA,NA,"[5,6)"
9867,2012-01-30,43,6.4,NA,"PERU","PERU:  ICA",-14.168,-75.635,NA,NA,"[6,7)"
9871,2012-02-02,23,7,NA,"VANUATU","VANUATU ISLANDS",-17.827,167.133,NA,NA,"[7,8)"
9870,2012-02-06,11,6.7,NA,"PHILIPPINES","PHILIPPINES:  NEGROS ORIENTAL PROVINCE",9.999,123.206,163,NA,"[6,7)"
9904,2012-02-26,28,5.9,NA,"TAIWAN","TAIWAN:  PINGTUNG",22.661,120.891,NA,NA,"[5,6)"
9903,2012-02-27,10,5.2,NA,"IRAN","IRAN:  RAVAR",31.428,56.778,NA,NA,"[5,6)"
9905,2012-03-05,37,5.6,NA,"PHILIPPINES","PHILIPPINES:  MASBATE ISLAND",12.354,123.7,NA,NA,"[5,6)"
9878,2012-03-14,12,6.9,NA,"JAPAN","JAPAN:  HOKKAIDO",40.887,144.944,NA,NA,"[6,7)"
9877,2012-03-16,18,5.8,NA,"PHILIPPINES","PHILIPPINES:  SURIGAO",10.037,125.633,NA,NA,"[5,6)"
9876,2012-03-20,20,7.4,8,"MEXICO","MEXICO:  GUERRERO, OAXACA",16.493,-98.231,15,NA,"[7,8)"
9920,2012-03-25,41,7.2,NA,"CHILE","CHILE:  PARRAL, SANTIAGO",-35.2,-72.217,15,NA,"[7,8)"
9879,2012-04-11,20,8.6,NA,"INDONESIA","INDONESIA:  N SUMATRA:  OFF WEST COAST",2.327,93.063,22,NA,"[8,9)"
9880,2012-04-11,25,8.2,NA,"INDONESIA","INDONESIA:  N SUMATRA:  OFF WEST COAST",0.802,92.463,NA,NA,"[8,9)"
9885,2012-04-14,11,6.3,NA,"VANUATU","VANUATU ISLANDS",-18.972,168.741,NA,NA,"[6,7)"
9884,2012-04-17,29,6.7,NA,"CHILE","CHILE:  VALPARAISO",-32.625,-71.365,NA,NA,"[6,7)"
9893,2012-05-03,10,5.4,NA,"IRAN","IRAN:  MOURMOURI, ABDANAN, DEHLORAN",32.747,47.726,NA,NA,"[5,6)"
9894,2012-05-07,11,5.7,NA,"AZERBAIJAN","AZERBAIJAN:  ZAGATALA",41.549,46.789,NA,NA,"[5,6)"
9930,2012-05-11,43,5.4,NA,"INDIA","INDIA:  ASSAM:  KAMRUP, GUWAHATI",26.175,92.889,NA,NA,"[5,6)"
9931,2012-05-12,10,5.7,NA,"TAJIKISTAN","TAJIKISTAN",38.612,70.354,NA,NA,"[5,6)"
9932,2012-05-14,10,6.3,NA,"CHILE","CHILE:  ARICA; PERU:  TACNA",-17.678,-69.591,NA,NA,"[6,7)"
9902,2012-05-20,6,6.1,NA,"ITALY","ITALY:  EMILIA ROMAGNA:  MIRANDOLA",44.89,11.23,57,NA,"[6,7)"
9948,2012-05-20,5,5.1,NA,"ITALY","ITALY:  SANT'AGOSTINO",44.831,11.49,NA,NA,"[5,6)"
9906,2012-05-22,10,5.6,7,"BULGARIA","BULGARIA: PERNIK",42.645,22.968,NA,NA,"[5,6)"
9901,2012-05-29,10,5.9,NA,"ITALY","ITALY:  EMILIA ROMAGNA:  MEDOLLA, MIRANDOLA, CAVEZZO",44.851,11.086,367,NA,"[5,6)"
9909,2012-06-04,50,5.8,NA,"INDONESIA","INDONESIA:  JAVA",-7.692,106.371,NA,NA,"[5,6)"
9921,2012-06-10,35,6.1,NA,"TURKEY","TURKEY:  FETHIYE; GREECE:  RHODES",36.42,28.88,NA,NA,"[6,7)"
9922,2012-06-11,16,5.8,NA,"AFGHANISTAN","AFGHANISTAN:  HINDU KUSH",36.023,69.351,88,736,"[5,6)"
9949,2012-06-14,5,5.3,NA,"TURKEY","TURKEY:  SIRNAK",37.294,42.325,NA,NA,"[5,6)"
9919,2012-06-24,10,5.5,NA,"CHINA","CHINA:  YUNNAN AND SICHUAN PROVINCES",27.767,100.781,398,NA,"[5,6)"
9924,2012-06-29,18,6.3,NA,"CHINA","CHINA:  XINJIANG PROVINCE",43.433,84.7,NA,NA,"[6,7)"
9951,2012-07-25,22,6.5,NA,"INDONESIA","INDONESIA: BANDA ACEH",2.707,96.045,NA,NA,"[6,7)"
9926,2012-07-25,20,6.4,NA,"SOLOMON ISLANDS","SOLOMON ISLANDS: GUADALCANAL",-9.694,159.727,NA,NA,"[6,7)"
9928,2012-08-11,11,6.5,NA,"IRAN","IRAN:  AHAR, HARIS, VARZAGAN",38.329,46.826,3306,NA,"[6,7)"
9929,2012-08-14,583,7.7,NA,"RUSSIA","RUSSIA:  SAKHALIN ISLAND",49.8,145.064,NA,NA,"[7,8)"
9938,2012-08-18,10,6.3,NA,"INDONESIA","INDONESIA:  SULAWESI:  SIGI, PARIGI MOUNTONG",-1.315,120.096,49,1568,"[6,7)"
9934,2012-08-27,28,7.3,NA,"NICARAGUA","NICARAGUA:  OFF THE COAST",12.139,-88.59,NA,NA,"[7,8)"
9935,2012-08-31,28,7.6,NA,"PHILIPPINES","PHILIPPINES:  CAGAYAN DE ORO, TACLOBAN",10.811,126.638,2,NA,"[7,8)"
9936,2012-09-05,35,7.6,NA,"COSTA RICA","COSTA RICA:  NICOYA",10.085,-85.315,22,NA,"[7,8)"
9937,2012-09-07,10,5.6,NA,"CHINA","CHINA: YUNNAN PROVINCE:  ZHAOTONG:  YILIANG",27.575,103.983,902,170000,"[5,6)"
9968,2012-10-18,10,5,NA,"INDIA","INDIA:  DEURALA, JAISINGHNAGAR, KOTMA, SARAI, UMARIA",23.739,81.314,NA,NA,"[5,6)"
9941,2012-10-28,14,7.7,NA,"CANADA","CANADA:  QUEEN CHARLOTTE ISLANDS",52.788,-132.101,NA,NA,"[7,8)"
9942,2012-11-07,24,7.3,NA,"GUATEMALA","GUATEMALA:  SAN MARCOS, SAN CRISTOBAL COCHU",13.988,-91.895,203,10330,"[7,8)"
9943,2012-11-11,14,6.8,NA,"MYANMAR (BURMA)","MYANMAR (BURMA):  SHWEBO",23.005,95.885,256,NA,"[6,7)"
9944,2012-11-26,10,5.1,NA,"CHINA","CHINA:  XINJIANG PROVINCE:  RUOQIANG",40.411,90.355,NA,NA,"[5,6)"
9945,2012-12-05,14,5.7,NA,"IRAN","IRAN:  KHORASAN PROVINCE",33.506,59.571,20,NA,"[5,6)"
9946,2012-12-07,31,7.2,NA,"JAPAN","JAPAN:  HONSHU:  MIYAGI PREFECTURE",37.89,143.949,NA,NA,"[7,8)"
9953,2013-01-05,10,7.5,NA,"USA","ALASKA:  SOUTHEASTERN",55.393,-134.652,NA,NA,"[7,8)"
